X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,103 pts LE smooth of B,103 pts LE smooth of C,103 pts LE smooth of D,103 pts LE smooth of E,103 pts LE smooth of F,103 pts LE smooth of G,103 pts LE smooth of H,103 pts LE smooth of I,103 pts LE smooth of J,103 pts LE smooth of K,103 pts LE smooth of L,103 pts LE smooth of M,103 pts LE smooth of N,103 pts LW smooth of O,103 pts LE smooth of P,103 pts LE smooth of Q,103 pts LE smooth of R,103 pts LE smooth of S,103 pts LE smooth of T,103 pts LE smooth of U,103 pts LE smooth of V,103 pts LE smooth of W,103 pts LE smooth of X,103 pts LE smooth of Y,103 pts LE smooth of Z
907.385,757.375,759.125,756.125,761.875,759.875,755.625,757.625,757.5,757,757,757.875,754.75,756,770.625,759.5,760.5,757.875,755.125,760,755.625,760,758.25,760,759.375,758.5,759.079933486852,758.50369594961,759.714061082372,759.166825557865,758.879757767833,758.782908217561,757.845677827036,758.554783870727,758.425302901883,759.681452718005,759.450156018427,759.878854326164,760.176150266875,760.423596898909,759.245731591038,759.566412967279,758.872167921469,759.326656451662,758.405473115248,758.46267630474,759.411255510494,758.6273266002,759.411255510494,760.304492983962,759.86135976407
907.649,754,757.875,756.375,759.875,757,755.25,756.25,758.75,755.125,757.875,756.625,754.5,756.375,760.375,757,756.625,758.375,756,755.375,758,758.875,754.125,758.875,757,760,758.895183835764,758.326418819999,759.545426204871,758.983147701949,758.63456862108,758.640351024577,757.71595640477,758.406834510603,758.263337269268,759.484932969359,759.264224742715,759.720214030066,759.992080263604,760.30246635419,759.114967594615,759.455432654647,758.755317667461,759.203457992949,758.251934467897,758.311416459111,759.206739034391,758.445448463656,759.206739034391,760.111686003438,759.651693659259
907.913,762.625,757.875,761.875,759.375,762.375,762.125,759.875,761.25,758.5,763,759.75,766,764,764.875,761.125,761.75,759.5,760.125,760.625,759.75,761.5,762.125,761.5,761.75,760.813,758.706429007716,758.147614822988,759.37283122262,758.796860131897,758.367133654702,758.495779953283,757.584680427619,758.252627493241,758.098799662503,759.284929818271,759.074528727112,759.558161902011,759.80258756606,760.177897465518,758.980573691943,759.343365060492,758.639603248601,759.075904538342,758.098306981858,758.15859850613,759.002204782995,758.264922639611,759.002204782995,759.914963595879,759.438311933906
908.177,763.25,757.875,762.125,762,761.375,763.125,759.75,760.125,761.875,761.75,762.375,762.375,760.25,762.375,763.875,760,762.125,763,758.375,760.125,759.938,763.25,759.938,764.25,761.625,758.514624490667,757.967870280924,759.196732993701,758.608906705686,758.08491005563,758.349643404438,757.452123432609,758.092757701094,757.932121603087,759.082475148112,758.881593117959,759.393335078646,759.60837078462,760.050291385701,758.843180406231,759.229976738231,758.52500336007,758.944267172883,757.944722134236,758.004646451144,758.798171945227,758.086050265965,758.798171945227,759.714605189444,759.222052600383
908.442,756.125,757.875,758.25,753.875,754.375,755.625,755.875,759.375,754.5,758.25,760,758.375,756.75,759.875,758.25,759.25,757.25,757.875,754.75,758.25,758.375,757.125,758.375,758.875,757.25,758.319793893013,757.787356306511,759.016692031456,758.419213221212,757.793920386961,758.201929123025,757.318071017788,757.926936341004,757.762992031679,758.877658299658,758.685126403211,759.225508219288,759.409395441847,759.919013505122,758.702663407593,759.114598441509,758.411003003957,758.808287000348,757.79106420868,757.8491161149,758.594290665585,757.908385559126,758.594290665585,759.509838224138,759.002672468857
908.706,753.625,759.375,759,755.75,757.375,757.25,758.125,758.125,758.75,758.875,758.125,760.875,759.625,760,760.25,755.75,758.375,759.625,759.5,759.5,757,756.75,757,758.75,759.125,758.124192520418,757.607866052981,758.834096696091,758.229555848261,757.504930307862,758.054030445427,757.18365045764,757.756885583951,757.593113917113,758.672626810554,758.487147069288,759.056095737431,759.207877891552,759.785410716848,758.560233366345,758.997738167985,758.29793018325,758.669259560746,757.638850890121,757.693177599504,758.392406717877,757.733263317009,758.392406717877,759.302177837935,758.782429091352
908.97,755,755.875,758.25,759,757.125,756.125,755.5,757.5,758.5,759,759.125,759.25,758.25,760.438,758.125,758.625,759,755.875,757.875,760.75,760.25,756.625,760.25,756.875,759,757.92771997889,757.429138227676,758.64844053961,758.039462040437,757.225246506023,757.905770127329,757.04853979875,757.582606245382,757.422286204541,758.467176595817,758.287443366252,758.884597517511,759.003926581164,759.649326668393,758.415216090558,758.87871113901,758.184845650484,758.526918114752,757.487685887068,757.536140837267,758.191914456782,757.560064679707,758.191914456782,759.091090689775,758.561307721122
909.234,760.75,759.125,759.125,758.75,761,757,758.75,758.938,760.375,758.375,759.75,758.5,759.625,760.875,759.375,762,758.125,757.5,757.75,755.875,762.375,760.25,762.375,763,759.75,757.731063599358,757.251623230858,758.460043405167,757.849282046328,756.962124259915,757.757713169221,756.913000427113,757.404584241761,757.250708223309,758.262020120843,758.086413179285,758.711233061983,758.798498463004,759.510775950428,758.267301907207,758.757513494322,758.07144941455,758.381530064391,757.337883869933,757.377812795698,757.992882003395,757.389027777211,757.992882003395,758.877081258136,758.340238806487
909.499,762.5,762.75,763.375,759.625,763.25,761.625,763.125,760.375,764.25,763.375,760.875,763.75,763.5,764,761.125,764,763.5,761.5,758.875,756.75,766,761.125,766,767.625,762.25,757.534259010212,757.075307996921,758.268585501519,757.658556071195,756.721363333364,757.609879752727,756.776834989504,757.222373605162,757.07772920564,758.056927662308,757.883689966479,758.53573828284,758.591672367844,759.369112942498,758.115596031444,758.633766451007,757.957208896361,758.232968702153,757.189182256942,757.217488557183,757.794593223731,757.219736475233,757.794593223731,758.659862432377,758.119187630364
909.763,759.25,759.75,760.625,760.5,759.75,758.875,757.25,757.375,759.375,756.625,756.5,759.375,760.25,759.5,761.75,763,758.75,761.875,757.375,757.625,761,757.875,761,760.375,760.25,757.339650670277,756.902238259591,758.076381616347,757.469019357552,756.511678972203,757.464014718915,756.641558902514,757.038088099589,756.904992279607,757.854036228038,757.681212122775,758.360130697574,758.385753877336,759.225950200897,757.961492809376,758.508768839258,757.843262290583,758.083132038259,757.043099821396,757.056822092571,757.598687782364,757.053709362781,757.598687782364,758.44204186114,757.900788275587
910.027,757.375,756.875,756.625,756.75,754.25,756,754,754.125,754.5,758.375,758.125,757.75,754.75,757.125,756.5,755.75,752.125,757.875,755.625,756.5,755.75,753.625,755.75,754.625,754.375,757.147145085251,756.732133463883,757.883491538288,757.280300839555,756.336608195707,757.319928700004,756.506935806716,756.851365523466,756.7318521343,757.65302538844,757.478488836589,758.18416836431,758.180624067227,759.080613871576,757.804400685358,758.38202666359,757.72931797512,757.931819872937,756.899777402822,756.895680473017,757.404471780191,756.890426101088,757.404471780191,758.223526540896,757.684776376201
910.291,756.375,754.75,756,752.875,756.5,756,753.875,757.75,754,756.5,755.125,758,756,759.25,756.5,756.5,755.625,754.125,758,755,757.25,753,757.25,754.25,757.375,756.957233932252,756.565236292954,757.690777433578,757.092805507164,756.200021977434,757.177788521282,756.373377526207,756.662620163871,756.558579956788,757.454457423076,757.275803674578,758.008351229193,757.977073181599,758.933066263769,757.644306437439,758.253422771152,757.615526756502,757.779346159442,756.75979658091,756.734595711249,757.212032371956,756.730007089281,757.212032371956,758.005031094394,757.471730533368
910.555,756.375,756.75,759.25,756.5,754.375,757.375,758.25,757,753.25,756.875,758.25,759.75,758.375,760.5,757.375,761.625,758,759.25,755.875,757.5,757.125,755.375,757.125,757,758.125,756.770243630994,756.401758599735,757.499065475057,756.907055727253,756.104377912032,757.037592217213,756.24164723412,756.472653298569,756.385855760715,757.258980499228,757.073569862685,757.833541883955,757.775945729021,758.783520231153,757.481572772426,758.123208514427,757.502265820801,757.626195998597,756.623540690161,756.574347700264,757.021421009892,756.572485973815,757.021421009892,757.787256365303,757.262232845979
910.819,755.25,754,753.875,754.625,757.625,755.125,753,754.75,752.5,757.25,758.5,758,758.375,756.625,758.125,757.25,756.875,757.5,756.25,754.375,753.125,754.375,753.125,755.625,757,756.586599107633,756.241927238738,757.308945913152,756.723937024454,756.051190770457,756.899311265993,756.112362079882,756.282215165799,756.214290197145,757.067235328454,756.872133145149,757.660611173189,757.578188697068,758.631892948199,757.316483542604,757.9917081386,757.389748083989,757.472888681131,756.491280226769,756.415686700067,756.832550401229,756.417756700494,756.832550401229,757.570899172924,757.056678293281
911.084,757,756.25,758.25,754.5,761.625,759.375,759.875,759.25,760.125,758.75,760.5,757.5,760.75,756.813,759.125,758.125,755.75,758.25,756.375,758.125,753.188,758.625,753.188,757.375,759.125,756.40614376115,756.085148244687,757.120110944872,756.543667512806,756.041420906579,756.762176256185,755.985339354462,756.091136288011,756.043718800399,756.878958482848,756.670918392525,757.489539463951,757.383978654248,758.477545303721,757.148438449552,757.858791175889,757.277512099253,757.319294265505,756.362484419961,756.258514553837,756.644528252042,756.264747426604,756.644528252042,757.355966747851,756.854554859894
911.348,757.125,756,756.5,754.375,752.5,755.25,754.125,755.125,754.375,754.125,755.875,757,756.25,757,756.5,755.875,757.125,754.875,758.25,755.375,753.25,755.375,753.25,757.125,754.375,756.230331166101,755.932349734628,756.93436996907,756.36780990265,756.072477733915,756.626884131106,755.861764087932,755.901651986966,755.875897455242,756.695691064471,756.471358718517,757.321868096379,757.195357968042,758.322036298347,756.979137049884,757.726005670201,757.166259090148,757.167166954845,756.238058625353,756.104315230424,756.45868544393,756.114083038986,756.45868544393,757.144446754485,756.657549474352
911.612,755.875,756.875,758.125,754.313,756.625,760.25,754.375,758.125,755.208,758.75,755.5,759.125,759.25,756.625,759.875,756.625,759.25,758.75,755.5,757.625,755.625,758.375,755.625,754.375,757.75,756.058804104925,755.782400157033,756.751335534765,756.195911644929,756.143444748251,756.492347128619,755.740986835863,755.713310320529,755.710344686918,756.516770184121,756.272503445871,757.157048018856,757.012247585515,758.164812413498,756.807933456555,757.592849526907,757.055141755697,757.016315592084,756.117326918337,755.952568119096,756.27435019683,755.964603113855,756.27435019683,756.935788709148,756.464843883353
911.876,751.875,753.25,753.375,754.25,755.125,756.5,754.375,753.875,756.042,752.125,752.75,754,755.125,757.5,754.5,755.25,754.125,758,755,753.625,755.125,754.375,755.125,752.875,753,755.891464752813,755.634910182324,756.571302506967,756.02772058405,756.250632278278,756.358121237371,755.622557556453,755.526599055593,755.547252344374,756.342080069262,756.074134047326,756.994849063435,756.83492174493,758.006173763545,756.635298077204,757.459405491093,756.94381299153,756.867021874831,756.000030182948,755.803363450417,756.091729875878,755.815830205368,756.091729875878,756.730114283555,756.27635433092
912.14,756.125,755.125,755.375,753.625,754.75,753.75,753,756.75,756.875,755.5,753,754.25,755.625,756.25,753.625,757.875,753.375,756.375,754.875,755.5,755.438,754.375,755.438,753.25,756.25,755.728378085798,755.489592519444,756.394436050741,755.863081356963,756.391607741705,756.223847898663,755.506076021632,755.341716246935,755.386803328036,756.171415499591,755.876155640485,756.834967863213,756.663575738344,757.846214627702,756.461519252179,757.325492789364,756.831977556542,756.719488730096,755.885735940396,755.656694624475,755.911032954933,755.667534138265,755.911032954933,756.527658653603,756.091919160833
912.404,753.875,753.375,755.75,755.5,756.5,754.25,756,755.375,755.375,755.375,755.375,754.5,756.625,758.25,753.75,757.5,758.75,757.5,756,755.25,755.75,755.125,755.75,756.5,754.5,755.569693569607,755.346375553754,756.220857165228,755.702148640328,756.563816327796,756.089445955722,755.391286942324,755.158983079055,755.22923358688,756.004776562545,755.678616105214,756.677171358069,756.498248648402,757.685024661476,756.287063032922,757.191049698782,756.719471167344,756.57403207064,755.774070943996,755.51261968822,755.732421249468,755.519841971803,755.732421249468,756.328867719939,755.911289700235
912.668,754.5,755,760.25,757.375,757.5,756.625,757.875,754,754.625,756.75,756.5,754.5,754.125,756.5,753.375,755.25,757.75,754.375,754.125,755,754.375,755.5,754.375,756.625,754.688,755.415405427338,755.205508414069,756.050655801317,755.545098579271,756.762550681567,755.955061933079,755.278026568725,754.978904052581,755.074683701631,755.842084912544,755.481690694074,756.52125176484,756.338682519929,757.522754955894,756.112606742805,757.056206832635,756.606259461564,756.43089288696,755.664808433093,755.370949455957,755.555875987425,755.373158625532,755.555875987425,756.13409610341,755.734061924948
912.932,752.375,751.75,755.5,755.25,754.625,755,754.75,754.875,754.875,753.875,754,753.875,754.375,754.75,753,755.125,755.625,751.375,752.125,754.375,753.5,755.25,753.5,755.25,754.875,755.266013077584,755.067439381392,755.884268185913,755.392529599634,756.985570414682,755.820987361166,755.166449350548,754.801801326212,754.923486976635,755.683625015724,755.28563476479,756.367300285595,756.184681698307,757.359473058876,755.93881083973,756.921155235111,756.492217875655,756.290544371076,755.557841532596,755.231480672823,755.38151529936,755.228169515806,755.38151529936,755.94415437933,755.560265366021
913.197,753.125,756.375,755.625,756.125,756.5,754,751.5,756.625,755.125,753.125,755,754.625,753.5,756.375,752.5,755.75,754.5,756.25,754,755.375,754.5,751,754.5,754.375,754.25,755.12104946292,754.931921691928,755.721200296857,755.24413476307,757.229079597181,755.687001181428,755.056087009468,754.627115153749,754.775091495885,755.528545590321,755.089817836902,756.214421348722,756.035029985367,757.194732671085,755.765633996825,756.785458077436,756.376771833787,756.15260319356,755.452520667459,755.093273384472,755.208683486702,755.084631525286,755.208683486702,755.758724962956,755.389289332709
913.461,756.125,755.125,757.125,754.25,754.25,754.75,755.875,755.25,754.75,755.625,754.5,755,756.25,754,755.125,754,755,755,755.875,754.75,754.375,753.25,754.375,755.5,754.5,754.981636279521,754.800079738021,755.562712560213,755.101330239683,757.486777527107,755.554238284481,754.947562134321,754.456183281563,754.630609653245,755.377655740679,754.895661114946,756.063282501317,755.890176926966,757.030000113162,755.594771728629,756.650098309255,756.260802207429,756.018047226113,755.349473468014,754.957064349378,755.038697627949,754.943780361589,755.038697627949,755.579428244575,755.222487416128
913.725,755,756.625,755,755.375,755.125,755.5,754.625,755.75,755,753.875,756.125,754.625,756.125,758.625,755.875,755.875,757,758,756.375,755.75,756,757.625,756,757.875,754.75,754.847343278637,754.671578071553,755.408111573736,754.963699150769,757.754590618607,755.422348054167,754.84046931957,754.288339914485,754.489546941521,755.229965949567,754.702263387511,755.913012320437,755.749011091026,756.86481473629,755.425915458192,756.514525123662,756.14412121896,755.886151610177,755.248285681011,754.82216219413,754.870870642668,754.805245080639,754.870870642668,755.405645594684,755.059192703036
